track_id,popularity,duration_ms,explicit,danceability,energy,loudness,tempo,speechiness,acousticness,instrumentalness,liveness,valence,mode,key,time_signature
3WRTADbL0criwvX6IQFex2,57,202440,False,0.241,0.961,-3.476,97.015,0.0852,0.000103,0.00657,0.0994,0.195,0,2,4
4MvYmy4nmohMICJi8RpKKl,40,292360,False,0.562,0.938,-4.741,107.527,0.0365,0.00719,0.0,0.279,0.528,0,11,4
6rKbCZwk0bdcJ1BU96CuW5,45,221157,False,0.384,0.451,-10.031,77.999,0.0291,0.342,0.0,0.0695,0.24,0,4,4
3Rho0TjpvbauID06XhM9aO,56,189103,False,0.438,0.96,-3.482,144.98,0.0756,9.53e-05,0.00158,0.0943,0.254,0,5,4
5X0o92ihmXE7KP5fcmNSFv,53,251191,False,0.519,0.985,-3.058,111.989,0.107,0.000785,5.95e-06,0.107,0.437,1,8,4
1s1G7P7dp7M5v8Jo4ZikMT,55,262432,False,0.389,0.92,-6.02,172.053,0.0847,0.00077,1.15e-06,0.277,0.246,0,1,4
0diSnstejl46AiNC2ISoeW,56,92266,False,0.512,0.778,-7.925,103.103,0.0485,0.00013,0.838,0.0829,0.0368,1,2,4
61hyN4WD3KyJ8adCThANGr,53,197614,False,0.489,0.98,-4.465,130.055,0.0896,7.86e-06,0.00874,0.0983,0.278,1,7,4
5NFXZaUersjjJuIqPbOlhF,46,212480,False,0.448,0.838,-4.361,92.574,0.068,0.013,0.0,0.212,0.269,0,11,1
39SIi2MMUOr68UXRNZq1jb,56,229000,False,0.504,0.936,-7.0,111.96,0.0447,9.43e-05,2.33e-05,0.368,0.275,1,8,4
6yHx2dNnWb1fEChGoulEVc,51,233933,False,0.441,0.994,-4.138,140.053,0.114,1.51e-05,9.68e-06,0.368,0.19,1,5,4
09TYM8GCSYtQmpaXe8kYuK,40,358120,False,0.492,0.982,-5.251,124.94,0.147,8.87e-05,0.0108,0.392,0.0877,1,1,4
4vVzmaBsxXuKrJeMSLRF4y,58,211520,True,0.498,0.904,-6.351,133.973,0.0456,0.026,4.98e-06,0.0685,0.343,1,6,4
7jm63qwHLmemNcMzORjwfi,60,182388,True,0.566,0.89,-4.89,110.041,0.0413,8.66e-05,0.0032,0.257,0.313,1,1,4
2vH5Fy44mcCDUrUk0XbvfH,58,218533,False,0.543,0.988,-2.672,108.058,0.0906,1.08e-05,0.000855,0.317,0.245,0,2,4
3fnqNxjN7o0tJe7zOQZV68,55,388035,False,0.263,0.965,-4.25,157.102,0.197,1.42e-05,3.13e-05,0.0598,0.488,0,10,4
4G8EhnfKvBQVlOJ4xXCHpQ,58,258586,False,0.299,0.99,-3.498,110.313,0.156,0.000732,0.000405,0.165,0.197,1,6,4
71GOYiaA8DUE8gflwvKxMT,52,176000,True,0.378,0.977,-3.805,124.922,0.182,3.45e-05,0.786,0.352,0.202,0,4,4
1yz9WlBMOrYZ9o9B0cyFvG,28,242306,False,0.33,0.941,-5.714,174.107,0.251,0.00341,0.0,0.0772,0.116,0,0,4
5eqB8FjyujwxBGfdibWEuL,58,224659,False,0.442,0.958,-4.314,109.887,0.0771,8.04e-06,1.64e-05,0.656,0.166,1,8,4
6rLEeo9rNT87t2xHry8xUl,53,267613,False,0.476,0.994,-3.429,115.103,0.18,0.000569,0.000149,0.139,0.216,0,11,4
5obeSir74lcMTrdsLh7d7p,45,177786,False,0.513,0.977,-4.288,92.534,0.0541,0.000269,0.0,0.103,0.437,0,1,4
0qdzdBNLU6BAxTCt8FLptu,63,225000,True,0.413,0.919,-7.677,90.033,0.0618,4.71e-06,2.64e-06,0.0679,0.146,1,1,4
65IszYMAcZBZ31WJeMkGx3,26,217000,True,0.38,0.887,-3.49,119.223,0.119,0.0364,0.0,0.0665,0.493,0,9,4
6skRokbpxb1OFXqxzpEQVi,45,297946,True,0.24,0.968,-3.669,89.686,0.109,0.000996,0.000106,0.119,0.119,0,0,4
0v1QET6Q1YD7HQK4FBT8on,60,237573,False,0.428,0.873,-4.325,92.558,0.052,0.039,0.0,0.0528,0.222,1,5,4
0gS5SDdFwpS0bgmfmlLdJl,27,183293,False,0.423,0.909,-4.586,100.014,0.0781,0.000604,0.0,0.233,0.337,0,4,4
5h8lsxmbPSzGPLS4cVfdiu,54,272800,False,0.398,0.964,-3.738,145.039,0.175,0.0194,0.0,0.251,0.116,0,4,4
3du1QIq1C3hhsSa4qp6upW,26,256466,False,0.312,0.728,-5.563,112.369,0.0507,0.00872,0.00109,0.632,0.13,1,0,4
1j0FpmahaWqEa0t8LLzstQ,26,248426,False,0.282,0.988,-1.234,115.852,0.17,1.69e-05,0.000234,0.231,0.274,1,4,4
0wXK5IepYKg2qfpCAoSsqC,26,235106,False,0.345,0.988,-4.912,124.741,0.208,0.000379,0.0,0.215,0.11,0,4,4
5ALX6hYJfLLtp98KqC0Y3j,59,224994,True,0.44,0.927,-2.716,142.038,0.0542,3.2e-06,0.358,0.331,0.371,1,7,4
2ClgEn1FZxchrqRZ04JZzj,59,263947,True,0.304,0.987,-2.578,149.992,0.193,6.13e-05,0.000162,0.371,0.153,1,7,4
2nAXdlfl5k2Y390mIdwNtU,26,146400,True,0.366,0.961,-4.584,169.915,0.144,0.00116,0.0147,0.235,0.189,0,11,4
0UzBSh6GnmIj2u0X4KCkWO,26,257166,False,0.439,0.752,-8.399,160.083,0.071,0.00103,6.74e-06,0.06,0.424,0,8,4
39CJN5XXMaWOSn5LDtzzpM,26,203386,False,0.422,0.996,-2.088,154.943,0.183,0.000336,0.0,0.37,0.106,1,10,4
5pcOBLTSwsyO0zoFhPbqsv,29,206586,False,0.538,0.73,-6.794,101.732,0.0296,0.0081,0.0103,0.105,0.257,1,7,3
4X0x0waRvRmFC9pc3DdQq4,27,256720,True,0.522,0.919,-5.748,90.013,0.0396,5.33e-06,0.00154,0.0636,0.322,1,2,4
7CFCPxGWl38dV0Zg9eHD6q,28,234040,True,0.407,0.967,-4.559,170.074,0.114,0.000303,0.000632,0.0817,0.436,1,5,4
6i262UpOYbVOFh88NU0SZc,28,259428,False,0.33,0.93,-4.513,148.251,0.154,0.00121,0.0,0.0728,0.0549,0,0,4
4PCSGmV5PbkFhGjvY0PPEA,50,282466,False,0.475,0.957,-5.193,92.499,0.0672,0.000754,0.000335,0.0463,0.24,1,6,4
4Ksp9EVleo4VxPeOFkczMs,27,255226,False,0.242,0.955,-8.131,155.389,0.104,8.12e-05,1.22e-05,0.414,0.235,1,1,4
0d64ZVyTAex5f4zPw6zKj5,27,239760,False,0.254,0.957,-5.473,157.886,0.295,0.00895,0.00514,0.718,0.138,0,1,4
5cTapduezHvQifo0IYIdYh,26,135906,False,0.447,0.85,-4.303,84.806,0.183,0.00235,0.00671,0.0794,0.486,1,3,5
4TQKV9htVjvvFl6Anq0u9x,27,281546,False,0.575,0.963,-3.049,127.005,0.126,0.000162,0.000412,0.357,0.436,1,4,4
25Dz0Jc4HF0MlZKKofj2Ug,27,182240,False,0.225,0.998,-3.331,130.985,0.34,0.000171,0.0391,0.984,0.0945,1,7,4
7GIeXTjdlxsaejjYkFMoVt,26,143746,False,0.438,0.965,-3.165,98.612,0.168,0.00203,0.0,0.191,0.323,1,6,4
1aSlbsafTMTjyu9Q616v8a,26,204333,False,0.294,0.976,-4.638,104.149,0.28,0.00211,0.0,0.0757,0.0391,1,9,3
4nsRC5m6nhWEGytiaDgewc,49,277093,False,0.405,0.958,-5.668,164.02,0.0982,0.000324,0.000298,0.135,0.184,0,5,4
75IgEto7grPuLZpqr1L1kQ,50,173665,False,0.412,0.92,-3.434,135.031,0.134,0.000997,0.0,0.558,0.474,0,5,4
7xCcUcMcGsIYGKUVgBZUw5,15,205706,False,0.226,0.905,-3.239,80.349,0.0942,0.0509,0.0,0.281,0.475,1,8,4
3EC4B8QG0trMZFHBbiDKVN,51,218466,True,0.517,0.846,-4.616,130.013,0.0515,0.00143,1.01e-05,0.437,0.293,1,7,4
38YYxh8T6zcXpuUpjrai5b,50,183614,True,0.475,0.968,-3.999,166.049,0.0928,0.000225,0.00394,0.359,0.393,1,10,4
7gDvwGORGBR48kpSXbvK6o,37,228746,False,0.347,0.821,-4.925,75.022,0.0411,0.00344,0.0,0.391,0.257,1,7,4
09TkAVCSopkrzLli1RwRHx,37,204000,False,0.33,0.863,-4.987,155.073,0.0815,0.00432,0.0,0.185,0.476,0,6,4
7kmrqM46LuMVbDjYyKIum8,46,233733,False,0.317,0.931,-4.808,130.73,0.149,0.000298,0.00176,0.502,0.232,0,4,4
3R6WrsYpIuxJw7ZGHT5w85,52,228977,False,0.496,0.969,-3.085,109.977,0.0688,7.49e-05,5.93e-06,0.242,0.199,1,10,4
5V2okh49WkuGz0IvnRuqWL,53,231286,False,0.554,0.913,-4.262,136.066,0.103,0.0108,2.54e-06,0.0635,0.588,0,10,4
4EllS6NXwCOggtnnBqByNd,55,165891,False,0.528,0.908,-4.243,154.958,0.0913,0.0485,0.000581,0.239,0.296,0,1,4
2j02RtZz6v53FRw4oWliZf,56,232053,False,0.591,0.959,-3.074,130.017,0.164,0.00343,0.0,0.068,0.426,1,6,4
11zEEKMORg4bIyGZ9HpkKz,53,165891,False,0.528,0.908,-4.243,154.958,0.0913,0.0485,0.000581,0.239,0.296,0,1,4
1ILi61AsfqMfUvxWpoJiuc,44,270746,False,0.383,0.995,-3.222,199.954,0.217,1.09e-05,0.735,0.306,0.15,1,2,3
3p3t4C8mvtZrFBRs6OE7eY,56,228333,False,0.488,0.977,-3.27,108.035,0.0839,2.28e-05,0.0,0.36,0.569,0,6,4
4sBOU30e7J2KF2VzBwDG2M,55,216000,False,0.49,0.615,-7.878,109.985,0.0286,0.386,0.0,0.0814,0.11,0,4,4
3cWMNY5QEgeFl7WOfn4gf3,36,463973,False,0.434,0.928,-5.54,90.084,0.0995,6.38e-05,0.00142,0.0918,0.202,1,8,4
64bYbVvaukSYcWrUrO6klS,57,192553,False,0.416,0.945,-3.641,163.081,0.195,0.000602,0.0,0.367,0.491,1,1,4
42lC6bnDdAjRqZtsFe1tmg,53,224120,False,0.499,0.963,-2.729,123.981,0.0578,6.53e-05,0.000507,0.608,0.16,0,5,4
4FtWn9oF9YneHguKyz6YYJ,58,140441,True,0.549,0.933,-4.177,137.912,0.0756,0.000801,0.0,0.134,0.481,1,7,4
7d1GHT3e3Y5HtX8TOqL5kD,59,166331,True,0.455,0.954,-4.031,93.501,0.124,4.88e-05,0.00183,0.763,0.516,0,5,4
5lrqstcg3Xk9D1lLGqSsal,57,237346,False,0.487,0.958,-3.373,90.079,0.152,0.000179,0.0,0.111,0.694,1,1,4
0NCvhkLffy3suyYgXITOzP,57,198665,False,0.434,0.824,-6.864,163.989,0.0587,0.000206,0.000321,0.337,0.287,1,0,4
77XOYoYeK1CoTfnKUIXTjk,45,283000,False,0.326,0.949,-5.027,106.145,0.12,0.0002,0.00115,0.091,0.12,1,2,4
4IX6QvjOI62tyHigVsTUlv,65,188813,False,0.507,0.933,-4.7,149.996,0.0869,7e-05,0.0,0.105,0.715,1,0,4
1ViiOKBUbJY69lSrRTbDXi,53,181266,False,0.507,0.975,-3.346,122.021,0.182,1.03e-05,0.0118,0.133,0.14,0,0,4
2gYLeC5Ikd8DFSJfwGZJp3,51,205666,True,0.514,0.964,-6.78,97.492,0.0992,8.3e-05,0.196,0.137,0.404,1,6,4
2zy79BntQ1kumEUeqM5O84,56,223653,False,0.388,0.979,-4.389,183.905,0.176,6.34e-05,0.0567,0.663,0.0547,1,0,4
117dUlDYv881YSA31Ijicy,27,208191,True,0.525,0.92,-3.903,143.983,0.0464,0.0136,0.0,0.36,0.774,1,2,4
3zQy3N1K8Mk5QknfFuVGNc,15,198067,False,0.451,0.981,-4.208,116.231,0.0857,0.000294,0.0308,0.318,0.325,1,7,4
7jbf5HTZGIORLBkJqueO5G,50,222827,False,0.555,0.472,-7.275,140.105,0.0294,0.132,0.0,0.221,0.35,0,3,4
47IWLfIKOKhFnz1FUEUIkE,62,268000,False,0.419,0.932,-3.604,169.881,0.106,0.00171,0.0,0.137,0.445,0,1,4
0sZ7125n1GTxvrq0anThNy,64,191693,False,0.376,0.944,-4.053,176.021,0.174,0.000101,1.18e-06,0.313,0.453,1,2,4
4S4qLTfC7kXxIMEB9xuGnw,25,229040,True,0.181,0.856,-6.03,96.488,0.0643,6.19e-05,5.89e-06,0.425,0.372,0,5,4
7xpMAw24R36H1eQrePAPNA,25,204596,False,0.461,0.98,-7.587,104.996,0.102,4.14e-05,0.0781,0.0627,0.35,0,10,4
0Slixd3mfdLlfx5twxD1DZ,26,128333,False,0.312,0.98,-4.211,162.304,0.264,0.00121,0.0,0.269,0.224,1,9,4
3YvEJX5kgNn5VCxroKxwQG,25,263680,True,0.533,0.975,-3.219,102.516,0.0759,7.21e-05,0.0013,0.113,0.307,1,6,4
0A43Vnq27Uy8Rnin8E5e4Y,25,199906,False,0.544,0.997,-2.488,120.025,0.196,0.000267,0.0,0.334,0.104,1,4,4
4MNnfcIuCrmCymkLSXtXCl,60,225026,False,0.494,0.916,-4.734,89.468,0.233,0.00112,4.43e-06,0.0996,0.433,0,1,4
7kgDuEKh17vT0ehHkkfrzC,28,232093,False,0.42,0.941,-3.35,125.014,0.0549,2.25e-06,0.0349,0.468,0.223,0,2,4
56gzM6oiWJG9V3yRuZSd9A,26,256013,True,0.273,0.993,-4.33,175.041,0.323,0.000231,0.000313,0.509,0.0957,1,6,4
2yKz3thSx6ZC1F1Vc4HVRH,28,230400,False,0.439,0.988,-3.525,75.005,0.124,5.88e-05,0.0,0.111,0.131,0,5,4
6IVXCSCTZOqUDDuGA5vUwH,26,214253,False,0.244,0.951,-4.938,102.468,0.104,0.00107,1.63e-05,0.361,0.153,1,9,4
0GO3L39ubEleejBH0hB4EU,26,245466,False,0.348,0.896,-4.81,118.468,0.122,0.000921,0.0,0.338,0.168,1,1,4
07V3lextjKNARavLlr9TiI,26,268346,True,0.384,0.963,-7.748,103.401,0.0594,7.63e-05,5.28e-06,0.662,0.34,0,5,4
6F1eS1WdVNyrWmB6WGn7o0,28,296626,False,0.537,0.981,-6.249,139.94,0.0747,0.0022,0.0,0.0795,0.404,0,8,3
5ngF1bL8ot9MMqmiOtoLgS,26,247133,False,0.317,0.884,-4.58,100.897,0.136,0.000185,0.0313,0.431,0.198,1,8,4
4Xb9sjEYMGmwTG0sGLHDvz,27,252813,True,0.432,0.972,-4.726,163.972,0.128,0.00473,0.0,0.315,0.253,1,10,4
7qaaixGlCzurV30loAGNyz,26,261920,False,0.309,0.981,-3.609,147.269,0.179,0.000211,0.0768,0.297,0.268,1,11,3
6pxHNrK4uCMz6Oyv63xQwd,26,230626,False,0.318,0.972,-4.139,120.172,0.163,0.000846,0.0,0.324,0.391,1,1,4
0N4Chp5oSV5c1PVAyX4A25,52,200546,False,0.462,0.972,-3.128,158.083,0.0735,0.0018,0.0,0.141,0.782,0,8,4
4NuH7uYGaSgikJFH8yYCwf,40,235909,False,0.523,0.666,-5.9,110.049,0.0331,0.00229,0.0,0.214,0.277,1,9,4
7zTpZWlzYFkBfDLPXmIatU,56,198820,True,0.46,0.898,-4.086,93.965,0.0879,0.000409,1.35e-05,0.273,0.348,0,2,4
1xolJCHO0WZvqVdu6buLk7,44,243600,False,0.422,0.919,-4.168,149.989,0.151,0.000245,0.000351,0.21,0.279,0,2,4
78fUyqhfdpL5aaD12QSGCi,52,218571,False,0.372,0.479,-8.218,175.134,0.0411,0.00173,0.00018,0.147,0.08,1,2,4
3pkfVWPONcWQU5UAxWyALx,49,253680,True,0.529,0.983,-3.186,125.017,0.125,2.41e-05,0.0148,0.0763,0.359,1,11,4
5Ouuz2mxQIsBMC51fhVAbS,50,192698,True,0.185,0.932,-7.117,197.287,0.189,0.000549,0.834,0.234,0.055,1,1,4
5Y6gse6fdyxs0lFFqyHYgz,48,235626,False,0.449,0.939,-3.524,101.671,0.0778,2.91e-05,7.78e-05,0.625,0.19,0,4,3
6w9PFIfsLZvzo09nfmqjxQ,51,225800,False,0.421,0.942,-5.289,77.573,0.14,0.000314,1.04e-06,0.0704,0.303,0,6,4
6T38YYdc9GkLO07TRI3li2,59,215000,False,0.48,0.955,-3.702,155.019,0.0395,0.000298,0.0107,0.477,0.658,1,9,4
3HhaSocKwTptze7PySNZlW,62,200676,True,0.409,0.992,-2.803,149.859,0.108,4.82e-05,2.03e-06,0.1,0.344,0,3,4
2Y2hGQ4Qk103Dapjtgp88J,53,216400,False,0.617,0.626,-7.378,127.97,0.0435,0.0335,0.00154,0.0968,0.206,0,11,4
2SGmVE90PzF7iSbRbToHnk,50,244533,False,0.298,0.968,-2.684,100.004,0.123,1.5e-05,0.00932,0.0952,0.221,1,6,4
4DzJ41A6qR14hHtS1djvdX,54,263947,True,0.304,0.987,-2.578,149.992,0.193,6.13e-05,0.000162,0.371,0.153,1,7,4
5CPIwc9xpbvXaSqMft8Yx8,54,208500,False,0.431,0.513,-7.794,78.772,0.0309,0.244,0.0,0.103,0.1,0,0,4
4xDcGgOzoQq5Jrfa2gkY03,52,201011,False,0.494,0.92,-6.432,120.114,0.05,7.12e-05,0.0418,0.0997,0.224,0,1,4
7jFQr8QftpuvkBSXpfkqyq,28,264160,False,0.311,0.905,-2.006,110.004,0.066,0.00116,0.0,0.131,0.269,0,2,3
2D4bN4PItz2a0bjLcVo1F7,26,267493,False,0.243,0.968,-2.618,174.927,0.103,0.00258,0.0696,0.139,0.141,1,4,4
1a3ght71qSYa6wBFmmmTE2,50,247664,False,0.507,0.937,-4.576,103.566,0.119,0.000724,0.00108,0.102,0.392,1,1,4
7LRotHDhVHU9FE7oWhuFTL,53,176695,True,0.528,0.961,-4.621,130.038,0.107,0.000149,0.000146,0.102,0.441,0,10,4
2Fup9XFE9sXWu9Qft2Q7ZB,50,185066,False,0.493,0.984,-4.222,103.963,0.0672,4.42e-05,4.99e-06,0.349,0.192,1,5,4
0OzpSEZ5rwwAu1JC2zRAvb,14,219280,False,0.368,0.922,-3.819,140.492,0.0923,8.79e-05,0.000262,0.173,0.317,0,3,4
7H5q9RsWBDRrKq2qCdv2HG,60,276866,True,0.345,0.943,-4.184,164.954,0.144,0.00123,0.0,0.0609,0.293,0,10,4
1e0Ug0zJLPFi1fmHGQfeko,54,290000,True,0.416,0.992,-2.045,180.003,0.115,0.000232,5.76e-05,0.0518,0.133,1,11,4
3qHlBxD3acw5nrl7Padt0v,58,296626,False,0.278,0.937,-6.952,154.244,0.168,0.000535,0.118,0.227,0.29,1,7,3
4ytI4n1wSNn5M8ER6JVXa5,26,222266,False,0.459,0.953,-4.259,97.033,0.047,3.06e-05,0.0129,0.352,0.564,0,2,4
53H5pGyLQuwFrjHccWFs51,27,225453,False,0.434,0.88,-5.401,160.155,0.108,0.0043,0.0,0.0759,0.562,0,8,4
7dKhRS5snEdePqcGhsX2YG,26,249690,False,0.21,0.861,-4.898,135.568,0.049,7.95e-05,0.0202,0.41,0.192,1,9,4
04K4hdavNtIwDwn3V6IKOE,25,195562,False,0.551,0.997,-0.974,111.976,0.112,1.03e-05,0.617,0.0806,0.121,1,2,4
7zv2vmZq8OjS54BxFzI2wM,25,125859,True,0.592,0.932,-5.412,133.987,0.0558,5.42e-06,0.859,0.073,0.677,1,1,4
6emZMVNvIxW57fhxPlyxLp,63,172240,True,0.442,0.882,-7.551,174.077,0.0536,3.26e-05,0.0,0.421,0.443,1,8,4
2yyBCR1MRfvINVNwPa3CSV,25,195493,False,0.331,0.933,-2.651,199.814,0.0732,2.18e-05,0.0,0.0744,0.376,1,6,4
0ftQHCFyMVXCjiwocMJNzi,25,205247,False,0.381,0.968,-4.341,170.227,0.0951,4.05e-05,0.13,0.375,0.346,1,2,4
1lZzyOyH9LSAWFjHKz9TT2,25,203441,False,0.493,0.973,-4.718,105.001,0.108,6.69e-05,2.87e-05,0.343,0.186,1,8,4
3ep9xmBBCpieRlWuIEc4xy,26,270213,False,0.297,0.929,-3.547,124.959,0.0844,1.7e-05,0.367,0.0751,0.252,0,9,4
0AHHDAHFRaT82UVw5fMr1R,57,263586,False,0.48,0.988,-3.229,124.041,0.0838,3.17e-05,0.00432,0.389,0.252,0,11,4
3a42T6hM1K2goLTVXAAET9,27,163960,False,0.414,0.979,-3.095,179.998,0.127,0.000226,0.0,0.263,0.435,0,2,4
1vUQRTE8oLMXXUpQAvl85h,27,219771,False,0.499,0.981,-4.093,113.025,0.086,3.68e-06,0.723,0.112,0.357,1,8,4
4gXw1eOFPD8ZpTWmmloJIR,26,146160,False,0.305,0.946,-4.714,139.965,0.16,0.000142,0.222,0.335,0.448,0,5,3
0qkqKBRv8FJKx50yyI9B6b,25,172986,False,0.531,0.947,-3.903,105.009,0.0871,0.000102,0.0,0.126,0.285,1,6,4
5UGUV0sOHUlckbPNW6AXUd,27,211176,False,0.4,0.898,-4.836,90.07,0.0471,0.000418,0.0,0.522,0.333,0,5,4
5Ac32YtYQnKePrYtS9UhL9,28,195320,False,0.232,0.842,-5.773,89.939,0.0712,0.0101,0.0,0.111,0.181,0,9,4
4CglFxZhBqgr8nUMDjxalT,26,269438,False,0.412,0.994,-3.362,92.999,0.145,2.8e-05,0.24,0.139,0.044,0,4,4
0oBGGKIGiKItmAEoGpKZgD,26,309997,False,0.521,0.973,-2.753,125.099,0.165,6.33e-06,0.0497,0.326,0.293,1,0,4
3zSX5AEN95Iq7F5sr22TpB,26,120000,False,0.345,0.989,-7.755,132.133,0.0821,0.0018,0.0,0.775,0.0758,1,1,4
1qz8RLkJJLeSBZoE1haOwH,25,213973,False,0.314,0.935,-4.153,133.657,0.161,0.00341,0.0,0.407,0.294,0,10,4
4CSkyVndCtMY0SQ3c6TA4y,25,311786,False,0.46,0.861,-3.876,90.127,0.0595,0.00074,0.893,0.258,0.0975,0,0,4
0kCvcwqG6vNLR3NxZyiK2m,26,147906,True,0.496,0.972,-3.501,170.084,0.0997,0.000779,0.00125,0.103,0.729,1,6,4
4GjHhBFWiB7uozqC9ErzZm,28,264228,False,0.342,0.993,-3.618,110.039,0.237,0.000365,0.000435,0.648,0.039,1,1,4
35BdZnz14qruhAK5wihdb4,26,85933,False,0.335,0.964,-4.421,92.489,0.166,1.62e-05,2.58e-05,0.0273,0.457,1,0,4
55IUgJ0tuT3vGrwrB3RzBm,19,165133,False,0.516,0.888,-5.386,122.981,0.049,5.5e-06,1.91e-05,0.187,0.595,1,6,4
6zYsGB0XlAAsHIm7uSgt0J,50,147617,True,0.439,0.974,-2.938,170.041,0.152,0.0015,6.96e-06,0.142,0.324,1,3,4
7oib44NmCMvGNWnDDJjv5C,52,215053,False,0.386,0.92,-2.906,156.991,0.306,0.00304,6.56e-06,0.341,0.518,0,6,4
354bs7EDkFxcmQYcKB6ya6,47,259386,False,0.412,0.537,-7.593,107.201,0.0295,0.269,0.0,0.123,0.0675,1,3,4
4Ybl8SLHUxerNOWtXjE1pA,49,225768,False,0.299,0.937,-4.657,170.775,0.0677,4.48e-05,7.77e-05,0.283,0.225,0,6,4
33e1WHeVhWD187md4hIHdW,32,238050,False,0.259,0.911,-4.12,199.977,0.0587,6.77e-05,0.0,0.152,0.177,1,7,4
6Av4y1NzrI41HkoqxQgMk3,35,193826,False,0.561,0.974,-4.259,115.015,0.106,0.000795,1.57e-05,0.271,0.221,1,6,4
1tWoGszhi84GsLHB7zIP6H,52,189290,True,0.42,0.858,-5.732,155.013,0.0513,0.00059,0.0,0.217,0.51,0,1,4
28UKSTXNVOJJBmaAXAGt01,46,371674,False,0.281,0.771,-9.377,108.689,0.0521,0.000565,0.728,0.351,0.157,1,1,5
5oKBOiiJceLlAEQ4VaVe8p,52,185200,False,0.464,0.764,-5.627,81.814,0.0324,0.017,0.0,0.101,0.589,1,8,4
4bB7Gj1dssw0MYDb7zj1Kg,50,230367,False,0.564,0.848,-4.732,102.039,0.0355,0.000678,0.00979,0.109,0.244,0,4,4
0N7LzDV6Wux4FGBg1RwqCu,51,222386,True,0.485,0.977,-5.022,138.016,0.11,0.000203,0.791,0.134,0.297,1,4,4
30xWVpvct6LewWIHFEWHdn,50,255033,True,0.327,0.991,-4.522,137.21,0.16,1.84e-05,0.84,0.311,0.111,1,9,4
5fI7BQ3NERlq6YdldHVQqz,48,260826,True,0.558,0.583,-6.445,119.988,0.0488,0.00303,0.000287,0.142,0.169,1,6,4
2A8WSQPNT9NqssXd3rEZYU,49,240525,False,0.481,0.97,-2.684,100.013,0.0695,1.23e-05,0.0102,0.206,0.345,0,6,4
3zbxWnJmnyx21pNE480g6G,46,186200,False,0.565,0.937,-5.128,95.517,0.061,0.000419,0.00532,0.379,0.372,1,1,4
219TRua6jpFqiXQDCSeSCv,39,356506,True,0.517,0.971,-5.189,135.004,0.0778,0.0057,3.75e-05,0.325,0.363,1,4,4
4USWAxwVE2dEbfotjAFYMU,51,210939,True,0.379,0.993,-2.176,89.29,0.23,0.000757,0.000778,0.106,0.0988,1,8,4
2KGCOtaTbNIbwrxS0a2UMv,55,227440,False,0.503,0.981,-5.701,124.91,0.0936,0.000682,9.06e-05,0.194,0.34,1,1,4
1SJrdMKXJRox857FLrJbnf,27,258438,False,0.568,0.966,-4.514,127.992,0.153,0.00157,0.000919,0.093,0.4,1,11,4
1ShjIC4KLrKSiWFiyuGOhL,26,137133,False,0.358,0.993,-2.106,97.551,0.0946,6.89e-05,0.0,0.119,0.482,1,1,4
5TvSMq5VLImKRaijVRNfAj,26,211826,False,0.349,0.946,-3.647,160.051,0.13,0.00823,3.37e-06,0.354,0.38,1,6,4
3MmZ9YFi1vmrblW1AjoFRF,53,215373,False,0.401,0.906,-4.229,90.065,0.0857,4.16e-05,5.32e-06,0.136,0.247,1,7,4
3FTP9QPfczWZr5dTAUSEi0,25,397026,True,0.489,0.87,-8.622,120.059,0.06,0.0763,0.917,0.12,0.109,0,9,4
5KQyxsmE5brOhLgKEbIbtG,25,218666,False,0.446,0.412,-6.266,89.921,0.0247,0.261,0.000368,0.121,0.0381,0,3,4
5PQ3KfvXm88J5h5mXJusPz,47,271120,False,0.242,0.991,-2.781,103.41,0.136,1.02e-05,0.000272,0.239,0.126,1,7,4
77mPrXdS6n9HrDW1JPIxvU,27,280866,False,0.275,0.904,-6.462,97.147,0.211,0.0299,0.0,0.104,0.101,0,2,4
6Yod9eEJQkkmWVVKOKLKyM,25,191226,False,0.245,0.962,-5.85,132.33,0.115,1.45e-05,0.0473,0.0748,0.223,1,5,5
4jCnZFON3IoQcfBxMkOSLO,24,185374,False,0.354,0.998,-0.703,165.086,0.114,8.71e-06,0.000159,0.302,0.322,1,2,4
0P5D7ji9AJi85bEdQhq50a,51,489960,False,0.577,0.959,-4.29,111.003,0.0915,8.68e-05,0.000615,0.154,0.396,1,1,4
3kRGiGpjCFS7CtEBSfHNH0,58,211996,True,0.555,0.96,-3.254,126.913,0.0844,2.79e-05,0.00391,0.342,0.353,1,1,4
7lb82F4jY2jH9996rMc8U9,25,257733,False,0.276,0.976,-3.863,130.074,0.185,4.37e-05,0.589,0.581,0.137,1,4,4
2AuCk65ltMN2JlleGQDVqB,25,212453,False,0.337,0.994,-2.672,110.542,0.152,0.000117,0.0,0.182,0.133,0,1,4
6zfxYPI1XhTM0seRjhnaaE,26,194800,False,0.478,0.958,-4.904,128.35,0.0783,0.000764,2e-06,0.244,0.38,0,6,4
6PIltGJHvV1bfAwl4JhMk4,26,175532,False,0.225,0.974,-3.919,130.399,0.184,6.88e-06,1.55e-05,0.259,0.343,0,0,4
0W4N0KzHKWQp2Wn1Mf6uMa,63,206133,True,0.587,0.781,-7.602,149.982,0.055,0.000116,2.02e-05,0.102,0.723,0,5,4
2zNZ81rcbDUvOmKo0borJr,63,190000,True,0.508,0.891,-7.492,79.984,0.0539,0.000381,0.0,0.403,0.572,0,4,4
